date,ticker,close,volume,return,is_benchmark,is_event_ticker
2015-09-09,A,32.55573272705078,1885300.0,-0.018502903218980293,False,True
2015-09-10,A,32.84885025024414,1628700.0,0.009003560928911414,False,True
2015-09-11,A,32.940433502197266,1443300.0,0.002788020014564907,False,True
2015-09-14,A,32.56487274169922,2223300.0,-0.011401208805372764,False,True
2015-09-15,A,33.114501953125,1752700.0,0.01687797817560588,False,True
2015-09-16,A,33.453426361083984,2130100.0,0.010234923914566041,False,True
2015-09-17,A,33.343502044677734,1819100.0,-0.003285891113806061,False,True
2015-09-18,A,32.738929748535156,3352300.0,-0.018131637622601726,False,True
2015-09-21,A,32.6931266784668,2640200.0,-0.001399039932586943,False,True
2015-09-22,A,32.10686492919922,2283300.0,-0.017932263103293766,False,True
2015-09-23,A,32.01525115966797,1962600.0,-0.0028534012814167564,False,True
2015-09-24,A,31.64885902404785,2028900.0,-0.0114442998992208,False,True
2015-09-25,A,31.648866653442383,2730700.0,2.410638098027107e-07,False,True
2015-09-28,A,30.65665626525879,2615400.0,-0.03135058196706941,False,True
2015-09-29,A,30.996583938598633,2252400.0,0.01108821752765854,False,True
2015-09-30,A,31.53861427307129,2545700.0,0.017486776463702114,False,True
2015-10-01,A,30.996583938598633,3011400.0,-0.017186244448775922,False,True
2015-10-02,A,31.85095977783203,3519400.0,0.02756354832280361,False,True
2015-10-05,A,32.46649169921875,1675400.0,0.01932538063782685,False,True
2015-10-06,A,32.062259674072266,1833700.0,-0.012450745491426551,False,True
2015-10-07,A,32.650238037109375,3085400.0,0.018338643907640284,False,True
2015-10-08,A,33.082008361816406,2597900.0,0.013224109552165908,False,True
2015-10-09,A,33.28412628173828,3232900.0,0.006109602467641029,False,True
2015-10-12,A,33.06361770629883,1349900.0,-0.006625037219632146,False,True
2015-10-13,A,32.732913970947266,2383200.0,-0.010002043281808204,False,True
2015-10-14,A,32.20006561279297,1647400.0,-0.01627867163391672,False,True
2015-10-15,A,32.68696594238281,1433000.0,0.015121097436410214,False,True
2015-10-16,A,32.87070083618164,1754300.0,0.005621044612176496,False,True
2015-10-19,A,33.28412628173828,3685800.0,0.012577323727201328,False,True
2015-10-20,A,33.36680221557617,2635800.0,0.0024839448431985822,False,True
2015-10-21,A,32.980960845947266,2886400.0,-0.01156363043530706,False,True
2015-10-22,A,33.15549850463867,3696200.0,0.005292073190549695,False,True
2015-10-23,A,34.092567443847656,2732600.0,0.028262851758295238,False,True
2015-10-26,A,33.835330963134766,1948400.0,-0.007545236396072963,False,True
2015-10-27,A,34.03744125366211,2557200.0,0.005973350482297635,False,True
2015-10-28,A,34.4692268371582,1780100.0,0.012685606426118712,False,True
2015-10-29,A,34.634586334228516,1352300.0,0.004797307982900678,False,True
2015-10-30,A,34.68971252441406,2194600.0,0.0015916514680895943,False,True
2015-11-02,A,35.45222473144531,1810800.0,0.021980931853920804,False,True
2015-11-03,A,35.15825271606445,1485800.0,-0.008292061150117713,False,True
2015-11-04,A,35.22255325317383,1569600.0,0.0018288888708053452,False,True
2015-11-05,A,35.185813903808594,1419800.0,-0.001043063207290973,False,True
2015-11-06,A,35.038818359375,1964100.0,-0.0041776934543976685,False,True
2015-11-09,A,34.836708068847656,3109600.0,-0.005768182261582044,False,True
2015-11-10,A,34.891822814941406,4338700.0,0.0015820882382120427,False,True
2015-11-11,A,34.59785461425781,1967900.0,-0.00842513164883174,False,True
2015-11-12,A,34.4416618347168,3096300.0,-0.0045145221078721764,False,True
2015-11-13,A,33.78020477294922,3335100.0,-0.01920514361188108,False,True
2015-11-16,A,34.294677734375,2490200.0,0.015230013106307894,False,True
2015-11-17,A,35.259307861328125,7679500.0,0.028127691836749236,False,True
2015-11-18,A,36.14124298095703,6589600.0,0.025012831309607186,False,True
2015-11-19,A,35.36954879760742,7274500.0,-0.021352176065339457,False,True
2015-11-20,A,36.08610916137695,5447900.0,0.02025924525839584,False,True
2015-11-23,A,36.7751350402832,6473400.0,0.019093936556721314,False,True
2015-11-24,A,37.36309814453125,5669100.0,0.01598806105277384,False,True
2015-11-25,A,37.97861862182617,3797000.0,0.016474021370334713,False,True
2015-11-27,A,38.55738067626953,1935700.0,0.015239154962596535,False,True
2015-11-30,A,38.41959762573242,3208100.0,-0.0035734546310068893,False,True
2015-12-01,A,37.721397399902344,7988900.0,-0.018173022857543963,False,True
2015-12-02,A,37.133426666259766,4713200.0,-0.015587193852052317,False,True
2015-12-03,A,36.88538360595703,3314500.0,-0.0066797783714399595,False,True
2015-12-04,A,37.75814437866211,2519100.0,0.02366142594662146,False,True
2015-12-07,A,37.390663146972656,2004500.0,-0.009732502423957179,False,True
2015-12-08,A,37.82243728637695,4331800.0,0.011547645937893813,False,True
2015-12-09,A,37.647891998291016,4133300.0,-0.004614860929356479,False,True
2015-12-10,A,37.895938873291016,3709200.0,0.006588599303548159,False,True
2015-12-11,A,36.9221305847168,2634400.0,-0.0256969036136101,False,True
2015-12-14,A,36.97725296020508,2310500.0,0.0014929359334181491,False,True
2015-12-15,A,37.49171447753906,2195400.0,0.013912918785168982,False,True
2015-12-16,A,38.06129455566406,2582600.0,0.015192158749267826,False,True
2015-12-17,A,37.46415328979492,2218800.0,-0.015688937353295462,False,True
2015-12-18,A,36.839454650878906,3364800.0,-0.01667456979699533,False,True
2015-12-21,A,37.51008987426758,1734500.0,0.018204265772774564,False,True
2015-12-22,A,37.86838150024414,1643200.0,0.009551873300691627,False,True
2015-12-23,A,38.373653411865234,1510700.0,0.01334284412492881,False,True
2015-12-24,A,38.713565826416016,874500.0,0.0088579633245367,False,True
2015-12-28,A,38.382850646972656,1458200.0,-0.00854261735863393,False,True
2015-12-29,A,38.91569137573242,1757000.0,0.013882260430851945,False,True
2015-12-30,A,38.74113082885742,834300.0,-0.004485608265046959,False,True
2015-12-31,A,38.515438079833984,1451000.0,-0.005825662395361086,False,True
2016-01-04,A,37.483680725097656,3287300.0,-0.02678815057478312,False,True
2016-01-05,A,37.35472106933594,2587200.0,-0.0034404213584973142,False,True
2016-01-06,A,37.520538330078125,2103600.0,0.0044389907351845,False,True
2016-01-07,A,35.926856994628906,3504300.0,-0.04247490591497327,False,True
2016-01-08,A,35.549171447753906,3736700.0,-0.01051262421679311,False,True
2016-01-11,A,34.95039367675781,2818400.0,-0.016843649137536443,False,True
2016-01-12,A,35.18067169189453,1989400.0,0.006588710194982861,False,True
2016-01-13,A,33.95549011230469,4206600.0,-0.03482541749969259,False,True
2016-01-14,A,34.64640808105469,2893300.0,0.020347754264917084,False,True
2016-01-15,A,34.185787200927734,2994400.0,-0.0132949100827231,False,True
2016-01-19,A,34.26869583129883,2506500.0,0.0024252368355246468,False,True
2016-01-20,A,34.323978424072266,2469100.0,0.0016132097073546792,False,True
2016-01-21,A,34.29633712768555,2298400.0,-0.0008053057266617092,False,True
2016-01-22,A,34.987247467041016,1834500.0,0.020145309884936236,False,True
2016-01-25,A,34.64640808105469,1831200.0,-0.009741817681068188,False,True
2016-01-26,A,34.55427932739258,1754900.0,-0.0026591141409688657,False,True
2016-01-27,A,34.13052749633789,1479400.0,-0.01226336764369329,False,True
2016-01-28,A,33.26459884643555,3479400.0,-0.02537108897585172,False,True
2016-01-29,A,34.6832389831543,2959900.0,0.04264714398835334,False,True
2016-02-01,A,34.7200813293457,2666200.0,0.0010622521791952,False,True
2016-02-02,A,34.148956298828125,1742300.0,-0.01644941511225262,False,True
2016-02-03,A,34.259490966796875,2128100.0,0.0032368388363466227,False,True
2016-02-04,A,34.47135925292969,2833500.0,0.006184221661032607,False,True
2016-02-05,A,33.200111389160156,4424600.0,-0.03687837936537097,False,True
2016-02-08,A,32.05780792236328,3888600.0,-0.034406615490146786,False,True
2016-02-09,A,32.58290100097656,3464500.0,0.016379569054906673,False,True
2016-02-10,A,33.02507019042969,3170000.0,0.013570589968028735,False,True
2016-02-11,A,32.546051025390625,3224000.0,-0.014504713003694936,False,True
2016-02-12,A,33.36591720581055,3923600.0,0.025190957261767677,False,True
2016-02-16,A,34.15815353393555,2903600.0,0.02374387981718762,False,True
2016-02-17,A,34.88589096069336,5382300.0,0.021304940445179943,False,True
2016-02-18,A,34.259490966796875,2231500.0,-0.01795568284617588,False,True
2016-02-19,A,34.489784240722656,2339400.0,0.006722028478151509,False,True
2016-02-22,A,35.033294677734375,1792500.0,0.015758591970836067,False,True
2016-02-23,A,34.241065979003906,1282300.0,-0.022613593897406803,False,True
2016-02-24,A,34.526634216308594,1454900.0,0.008339934202977073,False,True
2016-02-25,A,34.66481018066406,1453500.0,0.004002010838641157,False,True
2016-02-26,A,34.62795639038086,944200.0,-0.0010631470384845354,False,True
2016-02-29,A,34.4068717956543,2187500.0,-0.0063845695147051185,False,True
2016-03-01,A,35.549171447753906,2759500.0,0.03319975320290203,False,True
2016-03-02,A,35.963722229003906,3612300.0,0.01166133455063112,False,True
2016-03-03,A,36.11109924316406,946800.0,0.004097935503497574,False,True
2016-03-04,A,36.24006652832031,1125000.0,0.0035714029165330174,False,True
2016-03-07,A,36.322975158691406,1221600.0,0.002287761538911637,False,True
2016-03-08,A,35.08855438232422,1801500.0,-0.033984572325756024,False,True
2016-03-09,A,35.12541961669922,1614600.0,0.001050634174703191,False,True
2016-03-10,A,34.987247467041016,1615000.0,-0.003933679687416869,False,True
2016-03-11,A,36.13874435424805,1517300.0,0.03291190278091394,False,True
2016-03-14,A,35.945281982421875,929600.0,-0.005353323013377764,False,True
2016-03-15,A,35.27281188964844,1059400.0,-0.018708160172516974,False,True
2016-03-16,A,35.908447265625,1956100.0,0.018020547325944936,False,True
2016-03-17,A,36.19401550292969,1895700.0,0.007952675736498938,False,True
2016-03-18,A,37.02309036254883,2504400.0,0.02290640726370996,False,True
2016-03-21,A,36.5256462097168,2172600.0,-0.01343605160889616,False,True
2016-03-22,A,36.73751449584961,1552300.0,0.005800534915011202,False,True
2016-03-23,A,36.359832763671875,1554800.0,-0.010280546666280421,False,True
2016-03-24,A,36.322975158691406,993500.0,-0.0010136901679397292,False,True
2016-03-28,A,36.405879974365234,1272700.0,0.002282434610921147,False,True
2016-03-29,A,36.99545669555664,1091200.0,0.01619454663934916,False,True
2016-03-30,A,36.95859909057617,783400.0,-0.0009962738204255528,False,True
2016-03-31,A,36.70986557006836,3143500.0,-0.006730058136084405,False,True
2016-04-01,A,37.241119384765625,2857800.0,0.014471690550957206,False,True
2016-04-04,A,36.963951110839844,2958100.0,-0.007442533374524829,False,True
2016-04-05,A,36.271053314208984,1900700.0,-0.01874523084810764,False,True
2016-04-06,A,37.17643356323242,1566600.0,0.024961509697011275,False,True
2016-04-07,A,36.46505355834961,1373800.0,-0.01913524070760697,False,True
2016-04-08,A,36.529727935791016,1106300.0,0.0017735988605616093,False,True
2016-04-11,A,36.40964126586914,1049300.0,-0.0032873683081613425,False,True
2016-04-12,A,36.7237434387207,992500.0,0.008626895567521276,False,True
2016-04-13,A,37.5921745300293,2494600.0,0.02364767341209939,False,True
